Time,Voltage 
15.916,0.2865
15.918,0.28
15.92,0.287
15.922,0.289
15.924,0.2835
15.926,0.279
15.928,0.266
15.93,0.2625
15.932,0.253
15.934,0.2545
15.936,0.26
15.938,0.2625
15.94,0.266
15.942,0.274
15.944,0.2715
15.946,0.2595
15.948,0.264
15.95,0.252
15.952,0.246
15.954,0.249
15.956,0.249
15.958,0.256
15.96,0.2545
15.962,0.2715
15.964,0.2675
15.966,0.2585
15.968,0.25
15.97,0.2465
15.972,0.2385
15.974,0.2375
15.976,0.249
15.978,0.25
15.98,0.2565
15.982,0.2545
15.984,0.254
15.986,0.255
15.988,0.2415
15.99,0.241
15.992,0.2365
15.994,0.236
15.996,0.242
15.998,0.252
16,0.2495
16.002,0.2555
16.004,0.256
16.006,0.252
16.008,0.246
16.01,0.236
16.012,0.2375
16.014,0.2335
16.016,0.245
16.018,0.2505
16.02,0.255
16.022,0.258
16.024,0.2525
16.026,0.246
16.028,0.2385
16.03,0.241
16.032,0.2335
16.034,0.232
16.036,0.241
16.038,0.2445
16.04,0.2465
16.042,0.2525
16.044,0.2505
16.046,0.2435
16.048,0.235
16.05,0.228
16.052,0.2235
16.054,0.218
16.056,0.229
16.058,0.232
16.06,0.231
16.062,0.2395
16.064,0.236
16.066,0.223
16.068,0.215
16.07,0.2185
16.072,0.2125
16.074,0.213
16.076,0.2165
16.078,0.2295
16.08,0.224
16.082,0.2285
16.084,0.2285
16.086,0.2225
16.088,0.2135
16.09,0.209
16.092,0.205
16.094,0.2045
16.096,0.2205
16.098,0.2135
16.1,0.2255
16.102,0.233
16.104,0.2315
16.106,0.217
16.108,0.2325
16.11,0.2135
16.112,0.2185
16.114,0.2185
16.116,0.223
16.118,0.2255
16.12,0.23
16.122,0.234
16.124,0.2385
16.126,0.237
16.128,0.227
16.13,0.2345
16.132,0.2245
16.134,0.2215
16.136,0.2325
16.138,0.2395
16.14,0.245
16.142,0.2485
16.144,0.247
16.146,0.239
16.148,0.2325
16.15,0.231
16.152,0.234
16.154,0.23
16.156,0.237
16.158,0.241
16.16,0.245
16.162,0.2555
16.164,0.2505
16.166,0.2485
16.168,0.244
16.17,0.2315
16.172,0.24
16.174,0.2365
16.176,0.247
16.178,0.2505
16.18,0.253
16.182,0.2545
16.184,0.2605
16.186,0.2505
16.188,0.2495
16.19,0.2475
16.192,0.2385
16.194,0.2425
16.196,0.2495
16.198,0.243
16.2,0.2585
16.202,0.2605
16.204,0.2725
16.206,0.262
16.208,0.25
16.21,0.2475
16.212,0.2455
16.214,0.237
16.216,0.2515
16.218,0.25
16.22,0.262
16.222,0.272
16.224,0.274
16.226,0.2575
16.228,0.26
16.23,0.249
16.232,0.2455
16.234,0.2465
16.236,0.2565
16.238,0.2555
16.24,0.26
16.242,0.261
16.244,0.27
16.246,0.262
16.248,0.2585
16.25,0.252
16.252,0.253
16.254,0.245
16.256,0.254
16.258,0.2575
16.26,0.2665
16.262,0.2705
16.264,0.2635
16.266,0.2515
16.268,0.255
16.27,0.2465
16.272,0.236
16.274,0.2435
16.276,0.2525
16.278,0.2555
16.28,0.257
16.282,0.2645
16.284,0.2615
16.286,0.254
16.288,0.2565
16.29,0.2465
16.292,0.2475
16.294,0.2465
16.296,0.2565
16.298,0.2615
16.3,0.2615
16.302,0.275
16.304,0.271
16.306,0.258
16.308,0.2545
16.31,0.253
16.312,0.2455
16.314,0.245
16.316,0.247
16.318,0.263
16.32,0.2635
16.322,0.2655
16.324,0.2655
16.326,0.255
16.328,0.2475
16.33,0.251
16.332,0.248
16.334,0.2515
16.336,0.251
16.338,0.2545
16.34,0.263
16.342,0.2625
16.344,0.2705
16.346,0.259
16.348,0.254
16.35,0.25
16.352,0.242
16.354,0.25
16.356,0.247
16.358,0.259
16.36,0.268
16.362,0.2735
16.364,0.2745
16.366,0.27
16.368,0.2635
16.37,0.254
16.372,0.252
16.374,0.2545
16.376,0.2595
16.378,0.2665
16.38,0.2745
16.382,0.263
16.384,0.274
16.386,0.2665
16.388,0.256
16.39,0.2535
16.392,0.251
16.394,0.254
16.396,0.2665
16.398,0.2675
16.4,0.2725
16.402,0.2715
16.404,0.287
16.406,0.2685
16.408,0.2565
16.41,0.2555
16.412,0.2495
16.414,0.289
16.416,0.293
16.418,0.3
16.42,0.3045
16.422,0.312
16.424,0.3205
16.426,0.3065
16.428,0.287
16.43,0.251
16.432,0.232
16.434,0.245
16.436,0.2595
16.438,0.27
16.44,0.2585
16.442,0.255
16.444,0.242
16.446,0.217
16.448,0.2215
16.45,0.205
16.452,0.1935
16.454,0.18
16.456,0.1685
16.458,0.155
16.46,0.1615
16.462,0.172
16.464,0.173
16.466,0.165
16.468,0.153
16.47,0.166
16.472,0.1665
16.474,0.1775
16.476,0.175
16.478,0.181
16.48,0.206
16.482,0.2315
16.484,0.263
16.486,0.2605
16.488,0.2795
16.49,0.271
16.492,0.267
16.494,0.265
16.496,0.2785
16.498,0.287
16.5,0.3015
16.502,0.3025
16.504,0.299
16.506,0.2915
16.508,0.2885
16.51,0.2795
16.512,0.2795
16.514,0.2835
16.516,0.2895
16.518,0.2975
16.52,0.3085
16.522,0.317
16.524,0.33
16.526,0.331
16.528,0.368
16.53,0.398
16.532,0.4275
16.534,0.48
16.536,0.5235
16.538,0.5765
16.54,0.591
16.542,0.5805
16.544,0.554
16.546,0.482
16.548,0.414
16.55,0.364
16.552,0.33
16.554,0.277
16.556,0.2315
16.558,0.1285
16.56,0.0985
16.562,0.0335
16.564,-0.0085
16.566,-0.052
16.568,-0.0575
16.57,-0.011
16.572,0.0335
16.574,0.0805
16.576,0.195
16.578,0.2325
16.58,0.311
16.582,0.4165
16.584,0.514
16.586,0.5825
16.588,0.6505
16.59,0.6945
16.592,0.687
16.594,0.576
16.596,0.564
16.598,0.5195
16.6,0.5245
16.602,0.547
16.604,0.551
16.606,0.5515
16.608,0.5425
16.61,0.5355
16.612,0.4875
16.614,0.4465
16.616,0.437
16.618,0.422
16.62,0.416
16.622,0.43
16.624,0.419
16.626,0.414
16.628,0.4055
16.63,0.392
16.632,0.385
16.634,0.392
16.636,0.3855
16.638,0.392
16.64,0.3975
16.642,0.408
16.644,0.4
16.646,0.4
16.648,0.3825
16.65,0.381
16.652,0.376
16.654,0.37
16.656,0.375
16.658,0.3855
16.66,0.3835
16.662,0.392
16.664,0.391
16.666,0.3835
16.668,0.375
16.67,0.366
16.672,0.3645
16.674,0.3635
16.676,0.3665
16.678,0.3775
16.68,0.386
16.682,0.387
16.684,0.377
16.686,0.383
16.688,0.367
16.69,0.358
16.692,0.367
16.694,0.3655
16.696,0.3645
16.698,0.3785
16.7,0.3835
16.702,0.3805
16.704,0.388
16.706,0.3735
16.708,0.374
16.71,0.3725
16.712,0.3635
16.714,0.366
16.716,0.3725
16.718,0.3715
16.72,0.3755
16.722,0.3815
16.724,0.3715
16.726,0.3745
16.728,0.366
16.73,0.3505
16.732,0.362
16.734,0.359
16.736,0.3645
16.738,0.367
16.74,0.374
16.742,0.378
16.744,0.3755
16.746,0.3645
16.748,0.3625
16.75,0.3585
16.752,0.353
16.754,0.3465
16.756,0.3645
16.758,0.365
16.76,0.3625
16.762,0.366
16.764,0.356
16.766,0.3575
16.768,0.345
16.77,0.3355
16.772,0.3385
16.774,0.3445
16.776,0.3515
16.778,0.351
16.78,0.3565
16.782,0.3545
16.784,0.3615
16.786,0.3565
16.788,0.3455
16.79,0.338
16.792,0.3375
16.794,0.3325
16.796,0.3345
16.798,0.3405
16.8,0.341
16.802,0.3515
16.804,0.349
16.806,0.344
16.808,0.339
16.81,0.339
16.812,0.3365
16.814,0.3445
16.816,0.3445
16.818,0.354
16.82,0.3535
16.822,0.3615
16.824,0.357
16.826,0.3455
16.828,0.349
16.83,0.349
16.832,0.3435
16.834,0.3435
16.836,0.352
16.838,0.356
16.84,0.357
16.842,0.363
16.844,0.365
16.846,0.365
16.848,0.359
16.85,0.349
16.852,0.359
16.854,0.3605
16.856,0.3595
16.858,0.3705
16.86,0.371
16.862,0.378
16.864,0.379
16.866,0.3655
16.868,0.3605
16.87,0.362
16.872,0.3605
16.874,0.3655
16.876,0.3615
16.878,0.3695
16.88,0.3695
16.882,0.38
16.884,0.385
16.886,0.373
16.888,0.3635
16.89,0.3605
16.892,0.352
16.894,0.3665
16.896,0.3665
16.898,0.3765
16.9,0.3785
16.902,0.386
16.904,0.3835
16.906,0.3765
16.908,0.3685
16.91,0.3725
16.912,0.368
16.914,0.3575
16.916,0.382
16.918,0.368
16.92,0.38
16.922,0.3815
16.924,0.383
16.926,0.372
16.928,0.3725
16.93,0.3635
16.932,0.3595
16.934,0.359
16.936,0.3685
16.938,0.366
16.94,0.381
16.942,0.38
16.944,0.3795
16.946,0.3715
16.948,0.37
16.95,0.358
16.952,0.362
16.954,0.353
16.956,0.3665
16.958,0.3715
16.96,0.372
16.962,0.376
16.964,0.369
16.966,0.375
16.968,0.358
16.97,0.3585
16.972,0.356
16.974,0.3575
16.976,0.363
16.978,0.364
16.98,0.3725
16.982,0.376
16.984,0.366
16.986,0.36
16.988,0.366
16.99,0.342
16.992,0.35
16.994,0.3435
16.996,0.35
16.998,0.357
17,0.3715
17.002,0.374
17.004,0.3665
17.006,0.363
17.008,0.3515
17.01,0.349
17.012,0.3455
17.014,0.3475
17.016,0.3485
17.018,0.35
17.02,0.364
17.022,0.3675
17.024,0.3665
17.026,0.3585
17.028,0.351
17.03,0.3505
17.032,0.342
17.034,0.344
17.036,0.351
17.038,0.3495
17.04,0.3585
17.042,0.361
17.044,0.3635
17.046,0.352
17.048,0.3545
17.05,0.3465
17.052,0.3385
17.054,0.3435
17.056,0.352
17.058,0.351
17.06,0.351
17.062,0.3615
17.064,0.3565
17.066,0.354
17.068,0.347
17.07,0.342
17.072,0.334
17.074,0.335
17.076,0.334
17.078,0.3425
17.08,0.3535
17.082,0.3725
17.084,0.386
17.086,0.3785
17.088,0.3705
17.09,0.3725
17.092,0.3595
17.094,0.3755
17.096,0.365
17.098,0.346
17.1,0.32
17.102,0.3385
17.104,0.343
17.106,0.3405
17.108,0.329
17.11,0.301
17.112,0.296
17.114,0.2855
17.116,0.28
17.118,0.2925
17.12,0.2735
17.122,0.266
17.124,0.2515
17.126,0.224
17.128,0.224
17.13,0.2185
17.132,0.2155
17.134,0.216
17.136,0.234
17.138,0.231
17.14,0.252
17.142,0.2655
17.144,0.258
17.146,0.2645
17.148,0.256
17.15,0.274
17.152,0.289
17.154,0.308
17.156,0.3245
17.158,0.3395
17.16,0.332
17.162,0.341
17.164,0.3475
17.166,0.3405
17.168,0.3355
17.17,0.3375
17.172,0.3425
17.174,0.335
17.176,0.3485
17.178,0.343
17.18,0.3575
17.182,0.363
17.184,0.365
17.186,0.358
17.188,0.3565
17.19,0.3545
17.192,0.3595
17.194,0.371
17.196,0.4045
17.198,0.4425
17.2,0.483
17.202,0.537
17.204,0.58
17.206,0.6155
17.208,0.6305
17.21,0.636
17.212,0.6115
17.214,0.5625
17.216,0.495
17.218,0.45
17.22,0.4015
17.222,0.38
17.224,0.3185
17.226,0.2185
17.228,0.1495
17.23,0.1225
17.232,0.025
17.234,0.003
17.236,-0.0185
17.238,0.0275
17.24,0.085
17.242,0.1215
17.244,0.2075
17.246,0.2785
17.248,0.3175
17.25,0.379
17.252,0.503
17.254,0.5825
17.256,0.662
17.258,0.737
17.26,0.7645
17.262,0.7095
17.264,0.6275
17.266,0.6085
17.268,0.5665
17.27,0.576
17.272,0.586
17.274,0.5905
17.276,0.598
17.278,0.6015
17.28,0.5725
17.282,0.5285
17.284,0.509
17.286,0.4835
17.288,0.453
17.29,0.455
17.292,0.448
17.294,0.4405
17.296,0.4385
17.298,0.452
17.3,0.439
17.302,0.444
17.304,0.4365
17.306,0.4245
17.308,0.423
17.31,0.4125
17.312,0.413
17.314,0.405
17.316,0.405
17.318,0.411
17.32,0.415
17.322,0.42
17.324,0.4185
17.326,0.412
17.328,0.404
17.33,0.3965
17.332,0.3845
17.334,0.396
17.336,0.397
17.338,0.405
17.34,0.4095
17.342,0.412
17.344,0.41
17.346,0.4015
17.348,0.3995
17.35,0.3945
17.352,0.392
17.354,0.392
17.356,0.396
17.358,0.4015
17.36,0.402
17.362,0.4105
17.364,0.405
17.366,0.395
17.368,0.3915
17.37,0.388
17.372,0.383
17.374,0.384
17.376,0.3935
17.378,0.395
17.38,0.3965
17.382,0.4045
17.384,0.4015
17.386,0.3945
17.388,0.3885
17.39,0.382
17.392,0.3785
17.394,0.376
17.396,0.3795
17.398,0.388
17.4,0.3895
17.402,0.3985
17.404,0.397
17.406,0.393
17.408,0.3825
17.41,0.3825
17.412,0.3715
17.414,0.3805
17.416,0.378
17.418,0.3835
17.42,0.3875
17.422,0.3915
17.424,0.3875
17.426,0.375
17.428,0.3765
17.43,0.3565
17.432,0.3595
17.434,0.353
17.436,0.3615
17.438,0.3695
17.44,0.3685
17.442,0.379
17.444,0.373
17.446,0.365
17.448,0.359
17.45,0.3555
17.452,0.351
17.454,0.3405
17.456,0.361
17.458,0.3605
17.46,0.364
17.462,0.3665
17.464,0.367
17.466,0.358
17.468,0.3545
17.47,0.3495
17.472,0.344
17.474,0.347
17.476,0.358
17.478,0.3595
17.48,0.363
17.482,0.3665
17.484,0.3725
17.486,0.364
17.488,0.3535
17.49,0.3535
17.492,0.351
17.494,0.35
17.496,0.354
17.498,0.367
17.5,0.3675
17.502,0.3755
17.504,0.375
17.506,0.362
17.508,0.362
17.51,0.352
17.512,0.3565
17.514,0.354
17.516,0.3605
17.518,0.366
17.52,0.3675
17.522,0.379
17.524,0.38
17.526,0.3675
17.528,0.3655
17.53,0.3615
17.532,0.3555
17.534,0.3555
17.536,0.3565
17.538,0.3645
17.54,0.371
17.542,0.3735
17.544,0.377
17.546,0.36
17.548,0.3655
17.55,0.357
17.552,0.356
17.554,0.3505
17.556,0.3605
17.558,0.3665
17.56,0.367
17.562,0.3735
17.564,0.3735
17.566,0.367
17.568,0.361
17.57,0.3675
17.572,0.3605
17.574,0.3545
17.576,0.3645
17.578,0.37
17.58,0.3705
17.582,0.374
17.584,0.376
17.586,0.369
17.588,0.364
17.59,0.3585
17.592,0.352
17.594,0.349
17.596,0.3595
17.598,0.3685
17.6,0.371
17.602,0.3755
17.604,0.375
17.606,0.364
17.608,0.356
17.61,0.3535
17.612,0.3485
17.614,0.347
17.616,0.3495
17.618,0.359
17.62,0.366
17.622,0.3685
17.624,0.3665
17.626,0.3635
17.628,0.358
17.63,0.353
17.632,0.3425
17.634,0.345
17.636,0.352
17.638,0.355
17.64,0.3545
17.642,0.361
17.644,0.366
17.646,0.3535
17.648,0.3535
17.65,0.342
17.652,0.346
17.654,0.344
17.656,0.348
17.658,0.358
17.66,0.359
17.662,0.365
17.664,0.3645
17.666,0.3545
17.668,0.3495
17.67,0.345
17.672,0.338
17.674,0.339
17.676,0.344
17.678,0.35
17.68,0.355
17.682,0.36
17.684,0.3585
17.686,0.352
17.688,0.347
17.69,0.336
17.692,0.341
17.694,0.342
17.696,0.335
17.698,0.3445
17.7,0.3505
17.702,0.3515
17.704,0.3545
17.706,0.3465
17.708,0.343
17.71,0.3295
17.712,0.3335
17.714,0.331
17.716,0.3365
17.718,0.345
17.72,0.358
17.722,0.358
17.724,0.355
17.726,0.3505
17.728,0.3435
17.73,0.3345
17.732,0.326
17.734,0.3255
17.736,0.3335
17.738,0.3575
17.74,0.373
17.742,0.3825
17.744,0.3785
17.746,0.376
17.748,0.3785
17.75,0.369
17.752,0.356
17.754,0.3275
17.756,0.309
17.758,0.3225
17.76,0.33
17.762,0.3375
17.764,0.333
17.766,0.307
17.768,0.3015
17.77,0.272
17.772,0.279
17.774,0.264
17.776,0.2605
17.778,0.2535
17.78,0.2455
17.782,0.2285
17.784,0.2295
17.786,0.2225
17.788,0.221
17.79,0.2225
17.792,0.213
17.794,0.215
17.796,0.2315
17.798,0.238
17.8,0.2495
17.802,0.257
17.804,0.262
17.806,0.2805
17.808,0.297
17.81,0.2955
17.812,0.306
17.814,0.316
17.816,0.3285
17.818,0.3285
17.82,0.3345
17.822,0.3445
17.824,0.3425
17.826,0.345
17.828,0.3405
17.83,0.333
17.832,0.3295
17.834,0.331
17.836,0.338
17.838,0.3435
17.84,0.348
17.842,0.3495
17.844,0.352
17.846,0.352
17.848,0.363
17.85,0.367
17.852,0.372
17.854,0.404
17.856,0.4465
17.858,0.502
17.86,0.551
17.862,0.601
17.864,0.6325
17.866,0.6465
17.868,0.6225
17.87,0.5905
17.872,0.5185
17.874,0.4615
17.876,0.4115
17.878,0.394
17.88,0.3475
17.882,0.2915
17.884,0.1755
17.886,0.1255
17.888,0.0565
17.89,0.0165
17.892,-0.0245
17.894,-0.03
17.896,0.035
17.898,0.0675
17.9,0.144
17.902,0.229
17.904,0.2965
17.906,0.345
17.908,0.4685
17.91,0.554
17.912,0.6305
17.914,0.698
17.916,0.7355
17.918,0.685
17.92,0.5955
17.922,0.584
17.924,0.5575
17.926,0.5605
17.928,0.5715
17.93,0.572
17.932,0.5745
17.934,0.5705
17.936,0.548
17.938,0.511
17.94,0.495
17.942,0.4795
17.944,0.455
17.946,0.448
17.948,0.443
17.95,0.432
17.952,0.428
17.954,0.4285
17.956,0.4315
17.958,0.432
17.96,0.4385
17.962,0.4335
17.964,0.438
17.966,0.426
17.968,0.4215
17.97,0.412
17.972,0.405
17.974,0.4025
17.976,0.4085
17.978,0.412
17.98,0.419
17.982,0.421
17.984,0.425
17.986,0.4175
17.988,0.411
17.99,0.4055
17.992,0.3975
17.994,0.3985
17.996,0.3995
17.998,0.4035
18,0.412
18.002,0.4195
18.004,0.4165
18.006,0.403
18.008,0.4035
18.01,0.3965
18.012,0.3915
18.014,0.3925
18.016,0.391
18.018,0.398
18.02,0.404
18.022,0.4055
18.024,0.412
18.026,0.4045
18.028,0.4
18.03,0.3935
18.032,0.399
18.034,0.388
18.036,0.396
18.038,0.4
18.04,0.4045
18.042,0.4065
18.044,0.412
18.046,0.401
18.048,0.3955
18.05,0.388
18.052,0.385
18.054,0.3835
18.056,0.3915
18.058,0.392
18.06,0.397
18.062,0.4045
18.064,0.404
18.066,0.395
18.068,0.394
18.07,0.386
18.072,0.3775
18.074,0.3805
18.076,0.3865
18.078,0.3885
18.08,0.387
18.082,0.3985
18.084,0.392
18.086,0.3835
18.088,0.3775
18.09,0.368
18.092,0.364
18.094,0.3565
18.096,0.37
18.098,0.373
18.1,0.384
18.102,0.3755
18.104,0.376
18.106,0.367
18.108,0.3645
18.11,0.3585
18.112,0.349
18.114,0.3485
18.116,0.357
18.118,0.3575
18.12,0.364
18.122,0.367
18.124,0.368
18.126,0.3535
18.128,0.3525
18.13,0.3435
18.132,0.345
18.134,0.3415
18.136,0.3505
18.138,0.345
18.14,0.3615
18.142,0.366
18.144,0.367
18.146,0.3625
18.148,0.353
18.15,0.349
18.152,0.3485
18.154,0.348
18.156,0.3545
18.158,0.363
18.16,0.368
18.162,0.377
18.164,0.372
18.166,0.364
18.168,0.3605
18.17,0.359
18.172,0.3515
18.174,0.3535
18.176,0.363
18.178,0.366
18.18,0.3735
18.182,0.371
18.184,0.3765
18.186,0.3665
18.188,0.3595
18.19,0.3555
18.192,0.355
18.194,0.3525
18.196,0.361
18.198,0.3635
18.2,0.3715
18.202,0.373
18.204,0.375
18.206,0.3675
18.208,0.3635
18.21,0.3625
18.212,0.358
18.214,0.355
18.216,0.365
18.218,0.366
18.22,0.3705
18.222,0.375
18.224,0.382
18.226,0.3725
18.228,0.37
18.23,0.3645
18.232,0.356
18.234,0.353
18.236,0.361
18.238,0.364
18.24,0.366
18.242,0.3825
18.244,0.3775
18.246,0.3745
18.248,0.369
18.25,0.362
18.252,0.353
18.254,0.351
18.256,0.361
18.258,0.368
18.26,0.3675
18.262,0.371
18.264,0.374
18.266,0.3655
18.268,0.3625
18.27,0.3575
18.272,0.3525
18.274,0.35
18.276,0.3585
18.278,0.364
18.28,0.367
18.282,0.3715
18.284,0.371
18.286,0.3615
18.288,0.357
18.29,0.3525
18.292,0.3475
18.294,0.347
18.296,0.359
18.298,0.3565
18.3,0.3635
18.302,0.3665
18.304,0.362
18.306,0.3565
18.308,0.3535
18.31,0.342
18.312,0.344
18.314,0.343
18.316,0.347
18.318,0.3545
18.32,0.358
18.322,0.3635
18.324,0.36
18.326,0.3535
18.328,0.3505
18.33,0.3425
18.332,0.3465
18.334,0.337
18.336,0.348
18.338,0.3485
18.34,0.3565
18.342,0.3565
18.344,0.3575
18.346,0.35
18.348,0.346
18.35,0.3395
18.352,0.338
18.354,0.3315
18.356,0.3425
18.358,0.344
18.36,0.3495
18.362,0.351
18.364,0.36
18.366,0.3485
18.368,0.3435
18.37,0.3365
18.372,0.3385
18.374,0.3305
18.376,0.341
18.378,0.346
18.38,0.351
18.382,0.3545
18.384,0.3615
18.386,0.351
18.388,0.3505
18.39,0.3415
18.392,0.3365
18.394,0.334
18.396,0.335
18.398,0.34
18.4,0.3635
18.402,0.385
18.404,0.384
18.406,0.3785
18.408,0.3785
18.41,0.3695
18.412,0.3705
18.414,0.3545
18.416,0.3375
18.418,0.3125
18.42,0.3285
18.422,0.3375
18.424,0.344
18.426,0.3315
18.428,0.31
18.43,0.295
18.432,0.272
18.434,0.2825
18.436,0.2845
18.438,0.2705
18.44,0.264
18.442,0.251
18.444,0.2325
18.446,0.223
18.448,0.2285
18.45,0.2235
18.452,0.227
18.454,0.2235
18.456,0.23
18.458,0.2415
18.46,0.251
18.462,0.2545
18.464,0.2605
18.466,0.258
18.468,0.275
18.47,0.2955
18.472,0.3
18.474,0.307
18.476,0.331
18.478,0.3325
18.48,0.344
18.482,0.348
18.484,0.355
18.486,0.3495
18.488,0.3495
18.49,0.3385
18.492,0.3395
18.494,0.3345
18.496,0.345
18.498,0.3485
18.5,0.3555
18.502,0.3645
18.504,0.3635
18.506,0.3595
18.508,0.355
18.51,0.3635
18.512,0.3675
18.514,0.384
18.516,0.419
18.518,0.45
18.52,0.5065
18.522,0.5525
18.524,0.604
18.526,0.6305
18.528,0.64
18.53,0.6275
18.532,0.592
18.534,0.525
18.536,0.478
18.538,0.42
18.54,0.402
18.542,0.363
18.544,0.3105
18.546,0.1965
18.548,0.1465
18.55,0.086
18.552,0.043
18.554,-0.002
18.556,0.0025
18.558,0.0415
18.56,0.083
18.562,0.1545
18.564,0.2415
18.566,0.3085
18.568,0.356
18.57,0.478
18.572,0.5615
18.574,0.64
18.576,0.7125
18.578,0.7475
18.58,0.696
18.582,0.5945
18.584,0.5815
18.586,0.536
18.588,0.56
18.59,0.5595
18.592,0.564
18.594,0.5645
18.596,0.5775
18.598,0.5475
18.6,0.517
18.602,0.4975
18.604,0.476
18.606,0.456
18.608,0.451
18.61,0.437
18.612,0.4385
18.614,0.432
18.616,0.4325
18.618,0.4385
18.62,0.4355
18.622,0.4355
18.624,0.4365
18.626,0.425
18.628,0.421
18.63,0.416
18.632,0.407
18.634,0.4035
18.636,0.411
18.638,0.4205
18.64,0.42
18.642,0.4315
18.644,0.422
18.646,0.418
18.648,0.413
18.65,0.4045
18.652,0.4
18.654,0.398
18.656,0.4055
18.658,0.411
18.66,0.411
18.662,0.4175
18.664,0.418
18.666,0.4065
18.668,0.4075
18.67,0.3955
18.672,0.396
18.674,0.3915
18.676,0.3975
18.678,0.4015
18.68,0.4095
18.682,0.412
18.684,0.4145
18.686,0.4035
18.688,0.401
18.69,0.3955
18.692,0.392
18.694,0.3875
18.696,0.3965
18.698,0.402
18.7,0.4005
18.702,0.411
18.704,0.412
18.706,0.396
18.708,0.402
18.71,0.387
18.712,0.3825
18.714,0.383
18.716,0.3975
18.718,0.3915
18.72,0.404
18.722,0.405
18.724,0.405
18.726,0.398
18.728,0.393
18.73,0.3905
18.732,0.381
18.734,0.3805
18.736,0.385
18.738,0.385
18.74,0.392
18.742,0.3935
18.744,0.3945
18.746,0.383
18.748,0.3815
18.75,0.3705
18.752,0.3695
18.754,0.365
18.756,0.373
18.758,0.372
18.76,0.3765
18.762,0.38
18.764,0.3775
18.766,0.375
18.768,0.3665
18.77,0.355
18.772,0.3565
18.774,0.3455
18.776,0.3555
18.778,0.3575
18.78,0.3655
18.782,0.362
18.784,0.365
18.786,0.3585
18.788,0.353
18.79,0.3415
18.792,0.342
18.794,0.341
18.796,0.3525
18.798,0.3545
18.8,0.363
18.802,0.371
18.804,0.3695
18.806,0.364
18.808,0.3605
18.81,0.356
18.812,0.3545
18.814,0.349
18.816,0.3555
18.818,0.3645
18.82,0.3715
18.822,0.37
18.824,0.3765
18.826,0.3695
18.828,0.369
18.83,0.36
18.832,0.3665
18.834,0.3535
18.836,0.37
18.838,0.372
18.84,0.3775
18.842,0.3755
18.844,0.3825
18.846,0.376
18.848,0.3745
18.85,0.366
18.852,0.3665
18.854,0.3585
18.856,0.3725
18.858,0.3735
18.86,0.377
18.862,0.3875
18.864,0.3855
18.866,0.377
18.868,0.3745
18.87,0.3645
18.872,0.3555
18.874,0.3635
18.876,0.374
18.878,0.3725
18.88,0.3875
18.882,0.384
18.884,0.388
18.886,0.375
18.888,0.372
18.89,0.369
18.892,0.3685
18.894,0.3645
18.896,0.372
18.898,0.3695
18.9,0.39
18.902,0.3815
18.904,0.392
18.906,0.379
18.908,0.3755
18.91,0.374
18.912,0.366
18.914,0.3665
18.916,0.374
18.918,0.3735
18.92,0.3875
18.922,0.3835
18.924,0.39
18.926,0.377
18.928,0.375
18.93,0.371
18.932,0.368
18.934,0.3625
18.936,0.3715
18.938,0.3825
18.94,0.383
18.942,0.383
18.944,0.386
18.946,0.376
18.948,0.3715
18.95,0.368
18.952,0.3685
18.954,0.3575
18.956,0.3645
18.958,0.3705
18.96,0.381
18.962,0.3855
18.964,0.382
18.966,0.367
18.968,0.3695
18.97,0.36
18.972,0.359
18.974,0.353
18.976,0.362
18.978,0.3635
18.98,0.3605
18.982,0.3755
18.984,0.374
18.986,0.368
18.988,0.3675
18.99,0.3625
18.992,0.36
18.994,0.3545
18.996,0.3625
18.998,0.3635
19,0.3735
19.002,0.37
19.004,0.3705
19.006,0.368
19.008,0.3615
19.01,0.3485
19.012,0.3545
19.014,0.3475
19.016,0.3545
19.018,0.36
19.02,0.37
19.022,0.372
19.024,0.37
19.026,0.354
19.028,0.3625
19.03,0.349
19.032,0.347
19.034,0.3495
19.036,0.354
19.038,0.352
19.04,0.3675
19.042,0.37
19.044,0.3675
19.046,0.3725
19.048,0.364
19.05,0.36
19.052,0.351
19.054,0.345
19.056,0.3455
19.058,0.352
19.06,0.386
19.062,0.3975
19.064,0.4005
19.066,0.389
19.068,0.39
19.07,0.383
19.072,0.3785
19.074,0.3615
19.076,0.3515
19.078,0.3275
19.08,0.333
19.082,0.3525
19.084,0.3635
19.086,0.3385
19.088,0.3095
19.09,0.307
19.092,0.2795
19.094,0.283
19.096,0.294
19.098,0.2875
19.1,0.2865
19.102,0.2645
19.104,0.2495
19.106,0.2405
19.108,0.2325
19.11,0.229
19.112,0.236
19.114,0.231
19.116,0.2395
19.118,0.2455
19.12,0.2565
19.122,0.258
19.124,0.2665
19.126,0.271
19.128,0.2835
19.13,0.309
19.132,0.315
19.134,0.3205
19.136,0.336
19.138,0.3395
19.14,0.3425
19.142,0.3585
19.144,0.357
19.146,0.355
19.148,0.351
19.15,0.3495
19.152,0.348
19.154,0.336
19.156,0.352
19.158,0.3525
19.16,0.364
19.162,0.371
19.164,0.375
19.166,0.365
19.168,0.36
19.17,0.362
19.172,0.3755
19.174,0.3915
19.176,0.417
19.178,0.4645
19.18,0.514
19.182,0.5575
19.184,0.605
19.186,0.6315
19.188,0.6435
19.19,0.6215
19.192,0.5885
19.194,0.5135
19.196,0.469
19.198,0.412
19.2,0.39
19.202,0.343
19.204,0.298
